414,1711,3,976287018
4497,1293,5,964999832
2071,1235,4,974947006
3267,3114,4,968263833
673,32,5,975619365
4784,3104,5,963005296
466,3362,4,976226866
3657,474,5,966447621
2895,1189,4,973192058
1552,3386,5,974743232
1939,29,5,974690950
4379,2504,1,965176156
5321,21,3,960861758
4422,1960,3,965788295
636,2513,4,975752146
1112,1584,5,974944882
5696,2374,3,958590116
1902,3107,4,974692064
5091,1092,3,963677969
2100,2140,4,974673610
1146,2446,3,974939610
4380,3174,3,965176168
48,1104,4,978065641
624,1876,3,975789533
3808,2003,4,965966006
4852,1186,3,962850661
3067,3053,4,970000812
6008,2916,5,956789253
482,3244,3,976243812
4754,3361,3,963185798
1922,750,4,974694031
3850,1816,4,965883111
216,2987,1,976869853
3184,1094,5,968767262
1266,2269,3,1020450553
4343,349,4,965225276
5359,1500,5,960556323
4867,3102,3,962892251
297,2804,5,976512521
4345,745,5,966266751
3931,3841,3,965704839
587,639,1,976032568
3755,1207,5,966098579
670,3435,5,975628194
3601,2506,4,966889842
1976,3185,3,974685608
1034,2205,3,975017170
5621,2124,4,959097544
778,648,4,975436749
5302,1302,5,1020050873
3262,342,3,968295035
2663,2918,5,973459229
4096,2616,2,965418352
150,3004,2,977302668
4204,457,5,965321298
3717,3798,4,966265408
3578,1777,3,966711277
3411,104,3,967583114
4508,529,4,964984389
3804,3334,4,965968442
2592,1589,3,973827423
2466,1375,2,974162753
3430,2917,4,967344607
3999,3147,5,965578451
825,920,3,975376711
4026,2011,3,965521100
261,1416,5,976671161
5305,24,5,965008006
2331,1252,5,976919007
6028,1287,2,956723466
3223,358,2,968443787
3526,2126,1,966907876
2100,616,3,974670738
457,367,3,976392309
198,2539,4,976980817
5002,2803,3,962596149
2208,514,3,974604671
4754,3308,2,963185240
4662,3156,3,963867014
4788,1374,3,962997710
2023,1257,4,974673156
533,3387,2,976220659
2073,2160,5,974665925
4834,3160,1,979065209
335,1967,1,976362989
2559,2174,3,973990001
2752,2928,3,973196016
5011,2404,4,962588233
4007,3753,3,965548276
2847,349,2,1028961382
4329,318,5,965243678
1628,2640,3,974718641
1737,2006,4,976062340
3847,3623,3,965881492
5627,253,2,959047058
4016,2791,5,965619191
1096,2846,3,974927576
2489,480,4,974139688
5803,1241,1,957995810
3093,3286,2,978019873
2188,364,3,974614263
2926,3325,3,971572320
1477,335,4,974752987
1836,2551,5,974828955
2899,1047,4,971922493
5323,3615,2,960847218
1579,353,2,985110792
3963,3872,4,1025322492
1125,539,4,1036520164
5717,62,4,958756393
2344,3174,2,974413478
1835,662,2,974881756
1151,338,3,974870798
1209,3489,5,974842665
4277,1431,3,1020319701
2098,2976,1,974654333
5788,253,3,958523130
5762,1909,5,958219450
3394,2858,5,967492884
2991,2019,4,982016480
424,2328,3,1018276156
3228,1196,5,968416553
1120,3181,5,975436652
3561,2001,4,966798199
3097,1265,4,969910149
4435,2599,4,965098081
1717,2693,4,1009257055
5978,2097,4,964186254
850,3851,4,975350366
4826,3219,4,962914213
1414,1370,5,974760956
347,904,4,976331547
1103,2160,5,974923173
5306,2759,4,960939918
3224,3649,4,968442540
149,3578,4,977325257
6013,2687,4,956782250
2872,3145,4,972421780
3471,1246,3,973141316
2664,105,3,973462424
3612,1711,4,966606036
4611,3269,2,964154400
26,2779,3,978271603
796,1954,1,975417247
1882,1283,5,974775475
479,1097,5,976218972
570,1025,4,976000006
2888,2384,2,972059324
5061,32,5,962495526
5504,2013,5,959735584
1920,3675,5,975128949
1222,3384,4,975027765
3441,36,2,972961022
5841,899,5,957824048
1871,1304,5,974694009
3837,2109,4,965932999
1624,1912,5,974852632
2041,3088,3,978575778
1728,594,5,974704488
4808,1092,3,962954135
5021,3468,4,962583655
3285,2315,1,968213504
1911,923,4,974836449
4144,2539,4,965347034
2928,1069,4,971556264
1155,778,5,974865178
3756,1682,4,966103483
3217,1960,5,968779581
651,104,3,975704070
5445,590,3,959973605
3183,2944,3,968728675
4407,2541,3,965156742
2909,592,4,971883151
3597,2279,4,966631795
149,45,4,977326361
5755,351,4,958280947
5492,593,4,996697397
5463,2692,3,959900350
4948,965,3,962641764
131,1288,2,977430959
3603,1373,3,966620163
2939,2348,2,971412223
4652,2858,5,963949968
4161,3803,5,965337437
4607,541,5,964195489
657,2336,3,975694137
2251,3918,2,974595339
2544,3499,4,978823265
3549,3534,5,966824858
4379,224,4,965175811
3245,3155,2,968308319
1448,293,4,976122909
166,609,4,977303277
2853,2406,2,972507600
2895,2245,3,971990526
720,2572,1,975528517
3513,1247,5,966974776
4543,125,4,966915682
2620,1597,3,973656205
4682,781,5,976406465
3312,1769,4,976672314
4344,1261,5,965239462
4337,101,5,965237678
4016,786,4,965531776
3147,346,4,968966128
1602,2622,4,974732656
2039,1214,3,974667139
197,1197,5,977003742
5794,2163,4,958072005
5706,1544,2,961036760
3829,2416,3,965933410
3766,1958,3,966080598
3350,2396,4,967747483
664,2599,5,975992667
4964,2167,2,962614605
176,1270,5,977099255
2402,2718,3,974260418
1803,1580,4,974703465
4160,2701,2,965337575
6040,1249,4,963271979
1343,2804,5,974774715
3611,252,3,966609503
4972,1998,1,962606500
1011,1097,4,975026320
752,2410,1,992021084
5825,2581,2,957898903
5878,2154,1,1043783868
2472,500,3,974253536
3566,1204,4,966755939
1980,818,3,999402712
3309,3702,3,967967182
3760,105,3,966093322
1281,2303,3,974794265
5064,2186,4,963073026
5163,1409,5,961904127
5159,3,3,961935975
678,202,3,1037550388
5233,1394,5,961450957
5156,1208,5,1041888559
3579,1220,3,966710116
1675,1240,5,974710795
1362,1171,4,975206836
5321,3019,4,960863264
4469,902,4,965067030
1926,3176,4,974770969
5971,2394,3,956954599
3465,3697,4,967168876
5125,2935,4,965162616
5686,1376,2,958683038
3483,748,3,967067324
5808,1221,4,957980994
5511,2664,5,960852392
699,513,5,975558166
3462,364,3,999306422
1887,593,5,974692283
5047,2987,3,962496960
4060,18,4,965495483
1246,2495,2,975927906
4094,21,3,965419152
4852,1276,5,962834426
3976,1952,2,965651644
2634,3426,4,975934948
5367,538,2,960499459
3604,838,5,966614022
1383,509,4,975979205
3203,3173,4,975191833
795,3317,4,975416984
5976,147,3,956946248
2969,1035,4,1037585127
1764,410,3,974709334
1010,95,2,975220227
1790,1090,5,974705899
4261,1801,5,965306952
2222,2174,1,974599316
1068,3082,5,974948245
1941,2085,5,974854645
5615,597,3,959132745
208,3730,5,984511136
3705,788,4,966285821
1284,2699,2,974842797
5206,3114,4,961629778
117,1992,1,977505087
3158,1136,5,969322360
755,1794,4,997812831
3745,3008,5,966140539
90,2792,4,993877223
4411,153,2,969331000
2820,2712,3,972662842
2106,2690,3,974820835
4661,858,5,963867578
5557,246,5,959441915
2452,543,1,974195746
1303,1090,4,974791714
4323,596,3,965284445
4041,2851,2,965511498
4227,3032,2,965314051
752,2525,1,997217316
4906,318,5,962743935
4510,132,2,966800759
2181,1477,2,975634745
2907,1020,3,971819378
346,2194,5,976336979
1448,1608,4,976130803
1605,1541,3,975381787
2309,2166,4,974487463
4673,1077,5,964487942
2794,1250,5,972920792
2643,3917,2,973566424
5005,1651,4,962598913
4042,3258,1,965506471
5000,961,5,962596577
953,457,5,977078908
6036,3198,3,956712810
3526,1792,3,966907514
697,1961,3,975559874
5915,3552,5,957404341
5626,3782,2,961488205
3032,1729,4,970350549
4213,165,5,965839150
5419,1673,4,960173741
3962,3715,4,965676282
4647,899,2,963981517
1297,380,4,974792212
2888,1097,3,972063352
2969,3755,3,982860310
1164,155,2,979773212
1693,1834,3,974711887
3272,2949,4,968197710
1285,3152,4,974967652
3829,3594,3,979063400
3272,595,4,968198148
1837,1091,3,974841518
2478,1939,3,974328845
3878,1958,4,965837767
2035,3869,3,974672338
4786,2707,4,963001862
1556,355,2,974997041
620,1042,3,975800810
1748,947,4,974709777
2544,3703,4,974049790
2124,838,5,974651169
1557,3438,1,982694290
1722,1374,3,974707897
4517,2946,5,965105446
1552,1270,4,974874837
3863,3147,4,965855613
2959,2683,4,971138503
5482,2003,4,959867862
4647,1028,1,963978571
1680,2163,3,974837615
5113,3201,3,971973330
3233,1785,3,975470976
4551,3468,4,966880057
3649,2160,4,966457161
1820,1625,4,974699699
518,2539,4,1037915888
2015,934,3,982626180
1938,3034,4,974690561
5761,2150,1,982011800
3957,1610,4,965674940
4089,2088,1,965537414
5400,3534,3,960283941
1583,2336,5,974736063
3201,784,2,968624449
5749,3083,5,962842915
3907,11,4,965758903
4964,356,3,962659819
4083,2369,1,965436947
2010,2717,4,974681918
4953,1729,3,962639643
1094,3479,4,974930233
5161,2944,3,961907437
5757,1252,5,958255491
2555,3703,4,973997424
849,3753,5,975351014
3462,47,4,999306521
1842,357,4,993446321
4186,1290,2,1019162126
4704,2162,1,963533186
3401,3054,1,967435211
4447,1997,4,965255942
3556,1270,4,966807652
4578,1747,4,964389458
1749,3467,3,974753227
2878,3160,5,972357030
2402,3032,4,974261582
1141,837,5,974879196
245,1294,3,976735865
549,3087,3,976118418
3471,3264,3,973298219
1053,3386,3,974952948
3367,1947,5,970081409
1124,1610,4,974909836
4183,2500,3,965332025
1347,3409,4,974772383
5831,3771,3,967525819
2743,253,5,973220940
1572,2770,2,974737664
1613,3176,5,974730184
2929,1251,4,971643453
4122,1405,4,965359711
3847,1441,3,965882905
4507,2048,5,964982791
5110,2396,4,962332851
4809,509,3,963251573
5792,3793,4,1001011777
2105,1210,4,974669072
2020,1947,5,974680786
4425,2733,2,965117982
4126,1243,3,978656712
5402,2115,4,960259468
2937,1213,4,971478980
3709,2455,3,966276988
2933,1408,4,971487768
4879,2396,4,962765447
3018,537,4,970608488
3823,2571,4,965944627
5364,2917,3,960583313
1425,3081,4,1028736620
149,1294,5,977588847
2764,3006,4,973135428
1545,1394,4,974746343
4279,160,1,965286598
1362,1676,3,975205123
238,3546,3,976766894
623,3753,3,978751345
3916,333,4,965760596
5594,1084,4,959226177
3471,2393,3,973298033
2663,720,3,973457693
400,1270,4,976293876
5497,2572,3,959805925
3312,3686,4,990953988
5256,553,2,961302627
5182,2520,2,961787817
5691,1958,3,958600747
3971,1784,4,967070091
1096,1920,2,974934851
2165,2989,4,974612907
770,1261,5,975442713
3065,1883,2,971048663
4478,1,4,983991558
3860,3471,4,965860380
549,903,5,976116039
4238,2474,4,965416188
1676,517,3,974798536
1666,1089,4,974710545
2873,2096,5,972783410
2599,1580,4,973793687
3491,597,3,967070274
2860,3219,3,1008707635
3434,2470,3,967335046
1502,3081,2,975142429
2484,2476,3,974145737
4823,466,2,1011318775
1024,2396,4,975003506
1173,1884,4,975001612
5555,2986,4,959635062
2140,1230,5,974637635
4139,17,5,965349042
4030,1294,3,965513311
1383,3504,3,976146331
518,1801,4,980870756
5364,2712,4,960522914
1447,1647,3,981021295
4535,2081,3,964719810
2848,1199,4,972512266
3961,924,4,967225569
5954,2948,3,957650182
193,2804,4,977020109
753,455,3,975460470
4107,3208,2,965690014
3538,1732,3,966883586
1807,592,3,974739743
1714,39,4,974707496
789,2701,1,975429672
4303,555,3,965268630
2262,2762,4,974584897
101,780,5,977578510
3864,3379,5,965855289
5812,3877,2,992076143
62,6,3,977966675
4603,592,3,964206411
2010,2428,3,974677592
1209,1625,4,974842733
4897,2654,4,962716596
2023,2391,4,974672629
953,383,4,1024420642
4897,466,3,962714941
1146,376,2,974939258
3410,1974,3,967485586
5650,2094,3,958867306
3331,2115,5,967854755
1411,2700,4,974762129
5964,1228,5,956993123
3093,1235,3,969650269
3539,2571,5,966927851
1697,1356,4,974796937
2021,1407,5,974673057
2448,2918,4,974218497
5917,3366,4,957315514
1584,2736,4,988856640
5113,2943,3,971968509
1228,2725,4,994251764
3131,1227,2,969235553
4021,3593,1,965520979
2010,1885,2,974680311
65,3534,4,991368503
4747,353,4,963242163
2872,2599,5,972416905
98,648,4,977619500
2293,923,5,974509930
4169,3735,5,971578692
1768,2970,4,974701521
1150,1257,3,974876945
4819,27,5,962924422
4131,3236,2,965350947
3313,34,4,967953595
2771,1059,4,973820045
5183,2581,3,961770316
4006,1274,5,965552282
2937,590,4,971478167
5220,3068,4,961541746
1180,1212,5,974856017
5205,1299,5,982982383
5367,1988,1,960510462
2802,858,5,1005787044
1137,2144,2,982912899
5428,2023,5,960081006
205,3507,2,976923356
3031,39,5,970355721
4062,1617,5,965480542
4626,3263,4,964113120
2446,110,5,974403244
5677,2324,5,958928207
2109,1201,4,974654180
4224,3194,3,965314942
1835,1834,5,974880010
5630,3861,3,980084283
1321,1210,3,974778279
3881,1270,3,965826706
3825,1992,1,965944328
5755,1079,5,958265654
3841,3552,5,965996493
1464,110,4,974755223
3483,1883,4,967068237
3292,2920,4,968100726
4659,2002,4,963876010
299,2763,4,977035814
1127,2643,1,974911116
488,1503,3,976215053
2000,3717,2,984954435
2792,2427,3,972930926
2793,2611,5,972931155
3368,2990,3,1041863231
5433,97,4,960242080
4269,1010,3,965302707
5076,441,3,962420844
4888,951,5,962741385
591,1127,3,975910774
2472,1298,4,974251160
2995,1022,4,970770699
1598,1263,4,974732804
669,1584,3,975630994
1190,2006,4,974850892
3507,2335,2,967065958
2063,3457,1,974659036
5074,2963,5,986061437
4670,3175,2,963801583
591,3451,4,975909110
3630,2387,4,966539448
5113,296,3,971971980
566,372,4,976040511
310,1474,4,976483473
524,1488,1,976171280
1207,1673,2,974843090
5218,246,3,961550172
3823,3005,4,965949752
5607,345,5,959715686
5667,3504,5,958755607
3934,3,3,965707636
187,551,4,977234694
1551,2627,4,1013195666
1675,1291,4,975243177
482,2442,3,1002083838
3410,2034,3,967419112
3769,1288,5,966637837
2900,1968,5,971904624
4277,272,3,968564418
1158,1353,5,974864963
3410,862,3,967473886
4042,1197,5,965501787
2727,1287,5,973266910
4651,2330,4,963953111
1676,3697,2,974792342
5986,917,4,956888971
324,589,4,976406571
3976,431,4,965652048
1698,1082,4,975883064
3414,3408,4,967488979
151,1243,5,993119126
533,1297,3,976140235
2050,2827,3,974662350
3726,3751,5,966218073
710,1210,4,975572791
1017,188,3,975012354
4344,1788,3,966266699
3476,2448,1,968955448
631,3421,5,975780082
562,858,5,976042809
5517,940,5,959700925
5350,2344,2,960660787
3878,3036,5,965839521
4741,3649,3,963267088
5020,1204,5,962582472
5040,799,5,962511450
2625,1242,5,973634655
5070,1222,4,962469571
3641,2716,4,966486214
150,1265,3,977303676
2624,1263,5,973653474
687,2355,4,975600307
869,196,3,975279793
2860,2973,5,974149423
1598,173,2,974735244
5394,2231,4,981231072
3467,2580,3,967161005
4446,2,3,965089266
4220,500,3,966456611
5811,2089,3,958030507
5322,745,4,960856950
3546,466,2,967029572
3716,235,4,966265951
4021,2046,4,965520407
970,387,3,975978249
3285,1198,5,968116790
5319,2455,3,960865052
3424,628,4,967358651
3914,260,4,965951877
517,412,5,976202366
148,2967,5,979575620
4048,1370,5,965498389
1897,2248,4,1006901491
4974,2203,4,962605739
3922,881,1,965712498
1345,34,5,974773432
2402,2393,3,974261582
1069,147,2,974943812
2098,1591,1,974655049
56,2580,4,977938881
4808,1805,3,962954401
475,1091,2,976221819
3292,2863,4,968097792
5848,3365,5,957785527
3425,541,3,967365285
922,1676,3,975212712
1252,1254,5,981131042
1595,1240,5,974769230
4862,110,3,962822511
5069,922,5,962574155
2178,1670,5,974610453
5858,2243,3,957716642
3673,1204,3,966454135
3312,2968,2,967956442
2565,3591,4,973970740
2414,1249,5,977061954
1393,1221,5,974764418
935,2672,3,975184037
5841,2690,2,957821540
3934,1718,2,965712018
4124,379,2,965446412
739,648,5,975475543
4260,3081,4,965305430
3108,367,4,969499209
5153,2950,2,961972045
1337,1025,3,974776868
3850,2805,4,965879279
897,155,2,975222897
3999,1343,4,965963831
2304,1346,4,974744235
3143,914,4,978411638
3860,2669,3,965860136
1635,2037,3,977113243
5825,1244,4,1018033068
1017,2644,5,975010028
3031,2006,4,970955564
5050,1042,3,968205154
1448,528,1,976555061
4585,3032,4,964326164
482,1783,3,976242950
2188,2565,4,974612543
1266,2686,4,978744224
4005,608,2,965559598
1980,2405,2,974769787
1560,39,4,998155011
1680,1091,4,974837293
3754,2918,4,966119535
5854,3489,5,958270943
5277,1247,5,963958339
5819,3256,3,957906688
4658,1983,3,963879929
3389,223,2,967514500
2122,1247,4,976751791
2323,2409,3,975981063
4305,1998,2,1041430082
4387,1287,3,965178442
1111,2846,4,974919182
678,408,4,989241094
5912,1201,5,957361427
3001,1732,4,971204757
4727,3462,5,975362861
10,2355,4,978226500
2258,2606,4,974591043
4701,2762,5,963545053
2380,3753,3,979573498
2498,2401,4,974089828
2060,1500,3,974680699
5685,3160,4,958604440
5203,1094,3,961641042
4429,1024,4,965102602
2700,1918,3,973481781
24,1307,5,978131980
2633,2683,4,973612768
4806,2311,5,962937299
2837,3441,1,972572632
4837,3791,5,962890886
3462,1831,1,968692344
2116,836,3,974651063
5553,1597,3,959454540
660,348,2,975690448
713,1290,5,975536504
977,1252,3,975106449
5427,1931,4,960088120
1626,1645,2,974722329
5873,260,5,957563976
1712,1225,5,980385643
767,1441,4,975453665
3745,1777,5,966141474
5250,891,4,961355173
4476,1941,4,965058677
1950,185,3,974692220
2317,1193,4,974476626
3080,1584,2,969811426
1088,951,4,977339500
3994,2321,4,966702299
1749,3629,4,974754021
2948,2490,4,971241896
5621,1931,4,959122572
3976,3174,1,965650759
1032,1748,5,975000282
2400,2118,5,974262671
5329,185,2,961455587
1025,2628,4,975002147
3916,1270,4,965747249
1005,2716,5,975037465
3468,926,5,967155882
5806,2858,4,957985823
569,1474,4,976238587
2380,2262,3,974389880
1680,3936,4,974714208
1088,163,3,1016550385
2872,3744,4,972422623
1010,2514,1,975225201
504,2448,2,976477246
5265,1217,5,961177617
5809,2455,3,957983112
5787,3317,4,1033847673
4979,293,5,962602598
4388,11,5,965166099
937,3468,5,1027595855
2736,745,4,973226356
621,2327,3,975798607
3967,1091,3,967552104
2012,327,1,974676900
3018,3682,4,970518660
5430,1453,1,960074204
252,356,3,976688135
1285,1219,5,974967798
1779,413,3,974699910
5100,2208,5,962406981
2751,539,3,973197962
5475,538,4,960939906
5698,3033,3,958590067
635,1217,4,975768520
702,2944,5,975563549
1524,2413,5,974748398
2092,2115,2,974670480
1897,1029,5,1006636893
2414,1028,5,974256084
3378,356,4,967755879
1824,2908,5,975561889
474,39,4,976238158
4170,2921,3,965334380
531,21,3,978645667
3667,2059,5,966385333
1150,265,2,974873630
4802,1963,5,978959306
3622,2406,4,966571246
4748,1370,4,963272291
549,1408,3,976117440
1812,2539,2,975382445
1688,3112,4,974707667
204,546,3,978049676
2810,1407,1,1027963305
3735,3087,4,966922368
1983,2040,4,975054661
130,2393,5,977432283
1467,2310,3,977173438
290,3358,4,976564939
2356,2944,3,974386009
2847,410,2,1028962373
1350,593,5,974775071
662,1032,3,975661705
4489,2699,4,965009396
4951,3745,4,962644949
4379,1517,3,965175855
2225,2134,4,974678427
5158,919,5,961939710
5954,3461,4,957128788
424,3142,4,1016722714
3201,3362,5,968625423
830,945,4,975368054
5806,3224,3,957985788
4277,2414,4,967110379
5268,236,5,961172643
329,2013,3,978201595
4051,919,3,965493795
4511,842,4,964978506
2986,1476,3,971848092
4510,3499,4,964992633
4116,1784,4,969161682
3585,509,3,966694667
2684,1097,3,974758894
2874,1238,4,972413149
1880,1302,4,975379470
4960,3203,4,1042062613
1791,1447,4,974761117
136,2665,4,977423415
2882,1357,1,972242986
530,1376,3,976142734
2138,2571,5,974638469
3659,2389,2,966444494
2484,216,1,974147000
5543,1089,3,959878835
1073,1617,5,974940114
5746,2011,3,958353829
1207,191,1,974848635
4294,3793,5,966652198
1137,1096,3,982911144
3892,1243,5,965796886
1704,585,3,974706827
5020,1339,2,962583540
5053,1270,4,987835458
1264,1616,3,974820997
5198,3437,1,961689122
333,3604,5,996353095
380,2109,5,976317519
2898,2692,5,996548994
2352,3499,3,974401258
4746,1615,4,963245277
4200,3704,5,965763653
3578,2805,2,966713192
157,1320,5,977247867
5107,1747,3,962336267
3358,3480,5,967694515
2811,3201,4,972756598
442,1834,5,978455411
3017,3525,2,998800694
327,1533,4,976397960
2395,2248,4,1034196811
2265,3372,4,974582878
1618,1193,5,974729233
4344,3219,3,966454914
3391,1011,3,967667349
4135,1527,5,965348811
5173,2881,4,961864235
3439,2194,5,967319344
412,3706,5,976552668
3306,1097,5,968001234
3193,1591,2,968645999
1058,923,5,974957249
301,2335,4,976584755
1057,2916,4,974951964
958,1079,4,975127241
4448,3798,4,984802983
2595,1831,3,973823987
1181,3451,3,976058666
1635,1407,4,974792012
588,1946,4,975937733
111,377,4,977512501
5580,234,2,1025738371
4075,1201,4,965446990
2878,2701,3,973231703
1894,1959,5,974694219
4320,3168,5,965250272
1709,1460,5,974716385
3585,300,4,966698182
1992,2395,2,974682426
1447,1350,3,981017499
739,1367,5,975478815
5488,538,5,959818325
4411,1219,5,970368392
3314,3763,4,967947206
5618,480,5,964155717
4567,1175,5,964639342
2059,2363,5,974751439
5256,908,4,961307329
2922,47,5,971649858
6033,1304,4,956713950
3499,1625,5,967232921
3270,3071,4,968200086
1317,3639,4,975210483
4277,3555,3,1012528554
4042,595,4,965504146
2293,2710,1,974510752
4671,3418,3,963795761
3512,1275,5,966975645
1780,2539,3,977092087
721,2081,4,975777462
3519,193,3,967576468
235,2622,4,977101890
5958,2301,5,957063662
546,125,4,976068992
5536,637,2,959814158
5775,736,3,958166064
1683,266,3,974708685
3462,1456,2,1032043228
5643,3763,3,963719332
3519,2641,4,968355413
6003,230,5,956797745
773,1274,4,975617233
173,2104,2,1009652993
3607,373,3,966612096
528,185,3,976411350
1273,1283,5,974815033
5795,2322,1,958145109
822,3000,2,981481449
4344,3032,1,966454568
973,2804,5,975859639
2859,588,4,1012411687
1125,289,3,1013009629
214,1645,3,976899401
4233,3108,3,965312857
1581,2395,2,974749601
2820,2463,2,972659688
4344,923,5,965232780
368,1580,4,976312675
3648,1748,3,977184157
1694,339,2,974716481
4824,1265,2,962916443
4505,3100,5,964982894
4546,1797,5,964656454
4947,1580,4,962651096
212,1270,4,976905048
408,81,1,1020427646
1267,2020,3,974818077
793,1022,5,975424110
1051,2942,1,987224902
1780,2002,3,974841130
943,1573,5,997569760
558,910,3,976052543
1121,3100,4,1022868935
314,3447,5,976751205
4618,2455,4,964126830
302,2170,1,976507651
1671,1028,5,974714212
3313,3006,3,967953681
2818,1393,2,972667431
1920,2099,4,974777837
5843,3386,1,957807034
3312,961,1,980839879
2352,1327,4,974401477
2187,1748,5,974608789
5939,2132,5,957212932
1851,3660,2,991449155
149,1597,3,978190285
2752,1307,5,973195994
5456,912,3,959913111
1911,1277,4,974836136
5259,1952,5,961203453
2969,1356,5,971099987
2263,63,2,974585688
4227,1882,1,965324206
2670,1296,3,973540386
482,2916,2,976241607
3994,2245,4,966702411
1182,1396,4,974918151
3123,442,4,969324479
2173,1079,5,974611297
92,2093,4,977806766
1608,3564,1,974730566
250,480,4,976724382
5414,260,2,960237346
2350,2081,4,976142652
955,3039,4,975133805
5995,2713,3,956855617
3157,356,3,968901771
403,3489,4,976307339
3771,879,2,966181686
5741,2901,2,958400402
4778,1961,5,963025623
5980,589,4,956943639
3224,85,3,968544042
3618,100,3,966598644
3401,1210,5,967435483
166,2622,2,977302288
2537,1256,5,974050555
5620,1959,3,970537259
4320,464,3,965250482
566,1136,3,976039036
3086,2580,5,969691228
5263,2571,5,961190987
326,2111,3,976401841
3992,783,3,965592508
4510,3697,2,966788084
5565,1196,5,959353255
4448,235,5,966968279
5684,1690,2,958605843
5162,2922,4,961906511
4482,532,3,965020608
1392,1482,1,974766039
4354,1250,5,966754289
1727,1373,3,974711491
981,2866,2,977420844
5722,1198,5,977248536
2289,3549,5,974517575
5831,3107,4,957889667
1260,223,4,992266804
4596,1488,2,964221423
2020,3317,4,974677894
2753,534,4,973200019
2077,17,5,979972008
2810,1302,3,972791900
1369,1222,3,974770353
4771,700,4,963319233
2903,1591,5,971855132
2807,1186,3,972791591
1181,3265,3,974854643
1759,3773,5,974789460
5098,3740,3,962370460
4673,3079,3,963759187
5522,3489,3,960092296
4083,784,1,965437656
6036,188,2,956717236
4948,1271,3,962644306
3715,1220,4,966267138
541,2054,4,976125244
1629,3418,2,974718549
11,1188,4,978220319
2818,1580,4,972671513
3431,3668,5,967338681
1597,3794,4,982730366
3165,1222,5,968850135
1380,3438,4,975012310
1903,2239,4,974691021
1224,1214,5,975169121
673,2037,3,975623522
6023,1242,5,956751214
2456,47,3,974178509
3277,2728,4,968175283
594,2302,4,975900858
4802,3549,4,963255458
1680,1480,5,974713920
1355,3684,3,974771331
5310,945,4,960928422
5889,3429,4,957477669
957,1248,5,977201449
3716,1911,2,966266611
5558,1025,3,959391052
1448,1804,3,976138152
3394,924,5,967491775
4053,2002,3,965491768
4656,1128,3,963894915
3013,1959,5,970511725
2015,543,5,974849527
5643,3350,4,963718741
4556,2452,1,965061601
3841,1197,3,965995734
1747,1031,1,974705263
528,420,2,1014870932
1448,3270,4,976217059
3547,953,4,966917135
5182,3250,4,961787840
1837,361,3,976828123
5349,2262,4,960665903
4417,1954,5,965136444
3491,2702,4,967067341
4990,1922,3,962592468
4107,3528,3,965757033
515,1176,3,976203437
3910,39,3,965756822
4072,3360,3,965452270
1224,2211,5,975168119
3564,1240,4,967313668
1658,2700,4,974712126
5959,3481,5,957044383
1941,3591,3,974950673
5568,3617,4,959745705
5219,996,2,961542419
2592,1183,2,973827768
2023,1997,5,974677369
4496,1285,5,964998928
948,3091,5,975148358
5287,2011,4,961088653
4344,2312,3,966448408
5786,852,4,958267980
2436,3361,3,974223760
5042,2068,3,962506574
3308,1597,2,967991947
3797,919,4,966009930
5454,1222,2,959923240
4510,2794,2,964989732
2832,1222,4,978994619
1142,3,4,974875854
426,2490,3,976598466
3824,3109,2,966540108
2681,252,3,973391920
3391,2734,4,967589814
5543,2453,3,991509512
5801,1834,3,958011098
4682,2022,4,965609442
1320,303,2,974778484
1516,2294,4,1004647231
1841,1581,1,974749007
1873,1220,3,974693910
2544,1196,3,974049437
4328,2875,1,965245357
3839,3156,4,965917753
1068,2155,5,975017229
1968,1729,4,974692389
2212,2574,4,974601443
2665,3699,4,973452993
3716,1445,4,966267348
2878,3451,4,972358229
4942,608,3,962643279
1432,541,5,974759799
2743,2875,3,973221880
346,3448,4,976335098
3610,2807,1,967000389
163,1597,2,977322168
5367,2800,1,960501203
1449,1214,4,975699242
2179,100,2,974609479
1659,2657,1,974711013
1880,474,4,974751461
1348,3565,4,985491625
1404,2518,3,974766145
2962,1995,2,978981394
3659,3238,1,966444864
2188,2155,3,974607929
5659,2166,3,958791108
2177,1041,4,974613312
4502,2348,5,965095282
889,3661,3,975364421
3300,1211,2,968035977
3610,949,1,977888607
2062,3265,5,974659952
4055,1681,1,965491524
4708,25,5,963513625
5845,928,5,957801531
3914,1261,4,965952034
3121,1717,4,969333375
5951,223,5,957160463
1411,1417,3,974761327
5208,164,4,961625514
5227,1004,2,961475737
3399,2700,2,967480573
1464,2,3,974756561
23,2948,4,978460152
3091,1407,4,969658922
5728,3004,4,958474308
2148,1291,5,974621740
638,2301,5,975732043
1294,3809,5,974875148
3589,3834,1,966654176
5047,1459,4,966134661
2124,785,5,974652615
964,1129,3,975117354
2878,1307,4,1004398307
4808,474,4,962945765
5454,2728,4,959922866
3822,2346,3,966457882
4033,1552,5,965523718
5831,2570,4,957909510
1040,2997,5,974976855
4647,1127,2,963969187
3923,2393,3,965712170
167,1840,3,977180962
2436,141,4,976154626
651,3168,4,975706594
5698,3361,3,958590509
4488,1214,4,965011996
2457,1220,5,974178637
3685,2291,4,966949791
1207,2232,4,974844177
5076,3424,3,962421434
482,1104,4,976218210
1880,2761,3,974697558
430,1188,5,976251456
4705,2454,1,963671837
588,1401,4,975938869
